"segment_row","max_river_gap_m","max_transitional_gap_m","max_noncoastal_gap_m","water_ids","water_names","segment_id","source_id","min_coastal_gap_m","proposed_exclusion","evidence_url"
2,755.62839018442,62.5516923229785,62.5516923229785,"GB108048001270","Lower River Fal","fa37f4f0a11b09b63176c5ed50e67f633a6146af1f2a3d59bee76427a3f7a6db","EAD88FF6-0C99-47AF-9F6C-543CDFEEDE9F",3664.16409568266,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
6,150.404621909871,186.323134369742,143.231424731905,"GB108048001231","Lower River Carnon","b6b02f770703b8c6a19c7b76b74d0b15bbc8852cb7c8daecb60188d83042c50a","9284E8AA-5B44-4A8D-B4BF-6DA477E48DC0",4667.70357359775,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
8,10.3575900725998,132.150260646482,10.3575900725998,"GB108049000520","Angarrack Stream","801f1cf2106f670684d62521fa9c2de9caa0fd490f1503a1520aee3103c12866","68E42286-CD1E-46DC-87BF-9DE3C0F05A1A",1469.46351689967,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
9,7.20171991310587,133.308805659114,7.20171991310587,"GB108049000520","Angarrack Stream","fa8f272fa6473b404d16c9d2cb263eb97ab235d0f38f82b9a737f9c54055ea48","8E745DB4-E2DE-41B2-93CF-E87631123589",1457.08818490257,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
10,1484.41886260556,52.6083196560439,52.6083196560439,"GB108049000380","Hayle","570c09facc8cd65a1cf421f9d68bbd68c3d3e9d893152dfce57682590d1073d3","E6D7F814-0F12-4577-90AE-3928B98BD8E9",2315.1796236809,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
11,1875.91722540892,112.037166631378,112.037166631378,"GB108049000380","Hayle","e22b41139b09098bd7f1b37f7368300b5afe7d078a53fdeb438a121072267e2e","E235549C-7FF9-4F7D-BB85-C9A77AE4B7FE",1922.45392793652,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
12,1882.30837859699,71.6464601186309,71.6464601186309,"GB108049000380","Hayle","2c274f8f077c2b6c67a65d1e39a3b6cd76f8def051a7833475a732fc64d42a0a","F1153D63-F5EB-4460-A341-B739A4C4F03A",1913.3570801611,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
13,1874.6965678168,86.2579487631281,86.2579487631281,"GB108049000380","Hayle","f06b093759f58201989423c6b2f3d16376bcf8c0e930234f224686aaebb5b0d0","F1153D63-F5EB-4460-A341-B739A4C4F03A",1922.45392793652,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
14,12.0297468933961,66.1284156084962,12.0297468933961,"GB108049000380","Hayle","0783e98dc3af0f04aa91564ca15fe8021fcafc1f2bead17d595010ec42c3561e","4B933DDA-5B57-4D99-BB53-4EFD2FF6D14E",3831.58914043734,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
30,7315.65467636658,83.92975592278,83.92975592278,"GB108047004040","Lower River Plym","9c3b6a3dd388b44f5d8f52bdbb7a9285c77aa1373ac1544adb52d8a289f1267b","91D55B16-17AB-41A6-8511-1059CA957659",1939.81067490686,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
31,7299.01280557222,83.92975592278,83.92975592278,"GB108047004040","Lower River Plym","1bff137d20f3b9ef39633dadd6f2e7e94082231e89caa90e3c9659e95465aff7","2FE75284-BF6A-4A12-8BE3-C8060E835A82",1935.77364008995,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
32,7307.19879873219,83.9223203410447,83.9223203410447,"GB108047004040","Lower River Plym","6649b6a86dd8d7ed047cb4065dd339801c8d63e99dbafeb67bdb5654c8d0e5e9","41CFE5CA-14C0-428A-9657-E03B01235665",1902.77603434821,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
33,7321.62973261178,63.8871286024944,63.8871286024944,"GB108047004040","Lower River Plym","6704bdfd74107fef67fdaf7b48bd627585b0a67cddd78175c59578e0980f13fc","4E81CCA4-2B1E-4058-A350-77D5C93840CC",1941.30952119254,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
34,7318.98928094917,64.5126912681856,64.5126912681856,"GB108047004040","Lower River Plym","191828ad2fd8660f1d43be1386a076c41f5e86b165882c8321727fc4ef4abcd9","36C2CA7F-0A12-415C-8478-AD39979DA8B6",1944.15416783356,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
36,7330.85964457706,62.898941128091,62.898941128091,"GB108047004040","Lower River Plym","7e9c76e9087c16a1ad5eaf5a196ca30e29a28b693302d4f647c95b004c5781f8","EC48AD6E-0D36-4F01-AB96-AC624FEDD1B5",1909.54598215955,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
37,5770.2544642209,183.744468661092,183.744468661092,"GB108047003890","Tiddy","fbd25bf468fe938b70b23f10673a3d7ef19e2e258e10fb5864fbc7077230f1dc","D353B8A0-EEF5-4738-8E9B-E1BED6EF990D",1432.20423047235,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
38,5771.80189804473,184.502135877393,184.502135877393,"GB108047003890","Tiddy","7e01763377c50bab609ad5e8002cbfb06bec2575d4293c270f7b23ec1386e6ed","ADE8D4A2-AA92-4E9B-BA9C-A7839B67A51F",1431.86798447906,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
39,5770.36260384613,180.497737481004,180.497737481004,"GB108047003890","Tiddy","76fcaf3ca9ea3ba6b3739cfd2f705f5ac222f1d42513e1844113cb59df95f90e","A0AAD08F-F2B4-440D-88FC-A8718B7F9BE7",1436.6556730342,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
40,6378.81479158061,308.990209366144,308.990209366144,"GB108047003890","Tiddy","37164a06fff81f1cab440141831453aed8f8d5ecb036b733664259b9be4ce1c8","A40BBDED-46E8-409D-B472-20F7C016875E",1764.24913281297,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
60,1858.17634575366,53.480714231879,53.480714231879,"GB108046004870","Small Bk","363cbc38d191aee6751d9e98681894ae68242c65307a45308e0e943944f41a2f","4B409E33-3834-4338-91E4-395B349AC1C8",3718.06642525444,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
61,1928.18296418817,54.5833822343359,54.5833822343359,"GB108046004870","Small Bk","a45622b72c412a0cc9a0ded439813a4f0b00c6115a03e78e0056b7166b76b9c5","4B409E33-3834-4338-91E4-395B349AC1C8",3707.07959815356,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
62,818.182661384343,101.64863937425,101.64863937425,"GB108046004900","Avon - Lower","032b1029d7d42910aca3f1faa26855f3dd808b00c3a1a6bed3a162828d92adee","89B15E65-BE7D-497F-A765-8EAEEDB10AF0",4998.40593425646,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
63,816.978973301561,180.76393804315,180.76393804315,"GB108046004900","Avon - Lower","1098eae18d0f4eb1544c8af375822a7c67eb2f42b3fea1017d955be9fb43d796","348111EE-475E-4269-8DF5-D053866853F3",5021.13944657149,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
74,4133.84293794522,115.166457665619,115.166457665619,"GB108049006890","Harlyn Water","02cee4c3195bbd759370d865084b13a32586426339932a8427f873c8c1450942","B91D7A6D-DDB3-4BC7-BC6B-43F5267B6A1A",1963.48563769199,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
75,1925.5163063532,93.0443932301184,93.0443932301184,"GB108049006910","Amble","d1462d3cc1d98abfc3f31265294d8d7d3a43bc74c918ff10c8c7795e8a73a8cd","9E0A0DD9-7308-4E49-A753-C741807FB729",5955.25739590345,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
76,1295.3825134357,53.8269919934817,53.8269919934817,"GB108049006910","Amble","5b05a5244d3aced8c4d68384cc6cf8623d47fbf7331bde5458ee3df0338bb922","DE188EB9-20AD-4500-B18D-0B05C7FEC50E",5314.25704310571,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
77,1294.75481008607,54.9953533511078,54.9953533511078,"GB108049006910","Amble","23fd3da6aa285ace84d11970568e4bb59f38c2d495305b02c90dca206a0fe213","92060520-E9C9-4F9B-9055-947F7914D706",5313.00444313701,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
78,233.058847620487,64.9062090095647,64.9062090095647,"GB108049006910","Amble","da750d7939859a2983bfd4578e65bf4bb62ba39bb3200ab74588c562c97c3c6b","586E17AB-1458-4C5C-B66B-CC48CCEE9353",6052.57456816219,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
79,258.496475882274,58.1739227026101,58.1739227026101,"GB108049006910","Amble","c98285e951223b3bf9c7c2d11a76725a697d10e3559fa02786011db6fd7fdbf3","586E17AB-1458-4C5C-B66B-CC48CCEE9353",6026.61837049852,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
80,264.357612869112,52.8700189495837,52.8700189495837,"GB108049006910","Amble","79aacfaa1ff66dc2c1259f96320bc9fa339f2558ba06e278286f37b2aba1c25b","586E17AB-1458-4C5C-B66B-CC48CCEE9353",6029.06131745979,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
81,823.238783802422,88.8241278404216,88.8241278404216,"GB108049006910","Amble","52c02ca239dc5ff3cbff63d0f4483e7077858a5decaad3dcffd0fd775f0d699e","5A19762D-3CEB-4F0A-A022-B66803E1AF1B",6767.59154298286,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
83,2683.8953996264,91.427503327005,91.427503327005,"GB108049006890","Harlyn Water","e771458efcb0cec436fbdbc8894be9c4ea6e35aa08c7898303d8cdcce2402595","D4EEEA86-DB28-4ED8-BA25-8586EEDD6896",2590.39469521109,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
89,6410.3404418146,423.507924264703,423.507924264703,"GB108047004040","Lower River Plym","6e33de2ce19734509286b7978696faea5fc807d1526d7b34a66471af70a384c6","8375392B-003D-40C0-801A-554EF8ED6F6B",5150.02228625787,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
90,6414.11041071664,177.009919110532,177.009919110532,"GB108047004040","Lower River Plym","0a2ff6ab69b5c8aa61a512a5019b6e87268fc79a6d837ecafa63464a53dd0e4c","F3FF0F09-40DA-42B5-AE66-AF8A9EC63B0A",5164.38299041601,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
91,6413.52583231762,424.790150537046,424.790150537046,"GB108047004040","Lower River Plym","d4313ce62bea7cf0540107468d86498b08187c001a203e2709c015299f0f08a4","1ED090DD-A752-4550-97E7-0E504BFCB6E1",5167.77162773718,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
92,6210.63971486532,734.138309696441,734.138309696441,"GB108047004040","Lower River Plym","b22e9dfde19403a0c7e3f0251e97ef71a919fbd7c8cb59a87ba807aa815283ea","939E2EC0-10A3-4098-B02D-89A9598BFD74",5234.97287046279,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
93,3917.63589786723,52.1357504624083,52.1357504624083,"GB108047007670","Lower River Lynher","a37f87ae60238493d7c5aece5eb8a52cf855b29b20f8e838ccf2cdf6348a4f9f","1F3A3ECE-9D16-4AC8-93B5-F010D6683351",8971.71713145677,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
94,3813.2636535799,79.3238315436774,79.3238315436774,"GB108047007840","Lower River Tavy","95ac10f341f791583919c8875fcdd84947c7c808b316e5a34936f8702ed5ff67","32AB0CAF-054D-477B-975E-FA7F28D728F6",11078.575337518,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
95,4692.44447588733,90.9704437457581,90.9704437457581,"GB108047007670","Lower River Lynher","40552b785466d3a231035cf1836d144af10542dbfa834da28b0843239f006ade","A87FFCB7-5146-4C2D-820C-C37AB0940754",4070.9266110372,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
96,4689.59545231167,126.998214368057,126.998214368057,"GB108047007670","Lower River Lynher","d093d0875874a3be98ec4cd21672a08e9c015444d537fd71dd3cdaa8dcb771e5","A87FFCB7-5146-4C2D-820C-C37AB0940754",4071.4869178551,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
97,3236.12661206346,49.9999999999986,49.9999999999986,"GB108047003890","Tiddy","8f0ee01878d5502550161759063f30cc944f0d5a152bc65a1b7552805119e3cb","0CB57365-6046-433E-A067-46C66FD131B8",3004.78339527477,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
98,93.6104560359113,466.520186204139,93.6104560359113,"GB108048001440","East Looe River","d4827c53755ff7b64dc803a24746b635d3d4f3484789e93b89a7afedaa57c5bb","79A77386-2963-4268-89F0-DB0E12FF7996",2348.40334767315,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
99,91.3085025318626,641.646687543877,91.3085025318626,"GB108048001440","East Looe River","b2173c2a6eefcdeac9d237ef25ee85be8f676c05b09384f4f6ae756bbd0979f7","0D5346C1-F27C-4E59-AC96-F0ED2EC27B94",2250.19095576279,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
100,64.1409052686731,737.746130149881,64.1409052686731,"GB108048001440","East Looe River","4b319293a8894d02c1ae1608a67b90e7ffb08cea8fec45ee61def97cb55e321d","FD2CF52B-8BE8-460B-9ED3-5AE38BE875C6",2282.16139796918,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
101,48.6017303685615,124.664146327755,48.6017303685615,"GB108048001440","East Looe River","3e8353d4919966421ccc80387971747c3f1301b385b0897a86664e0db00e40cf","9D98EC70-668E-4017-BC6D-03813F590206",2280.37263545524,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
102,78.0036634620304,240.045936239811,78.0036634620304,"GB108048001440","East Looe River","560d7b9aafdb0d12e8ea00085ddcbfcd7621a564d2f9e516ad6a3cb9e142710e","52E42288-82D0-49D4-84AB-491778EEDB6B",2282.16139796918,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
103,77.8281413086324,639.386274639495,77.8281413086324,"GB108048001440","East Looe River","401074204b924477d0e7a8a0c2ffd1d542da6dee1804b97b04beab0e52564f73","1622DE2D-7BAE-45ED-BAD3-606F526FD398",2402.9744453246,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
104,67.9878422032459,429.618376637072,67.9878422032459,"GB108048001440","East Looe River","50e4fd06e61335220bb06e7f746113a022e292352c17f0b5216c912058934430","4D05A5ED-631F-4838-B829-899E0FAD0B0A",2499.21568080016,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
105,4.69586370507757,482.318520585405,4.69586370507757,"GB108048001440","East Looe River","6b21c568591d6e37d3736daad2e1cd6822a3a233cb1db90428deecfc3322138d","A4ECE23F-E302-4DC2-BAA9-48C3857BC05D",2604.3073024333,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
106,44.0444886326657,677.897121849211,44.0444886326657,"GB108048001440","East Looe River","2533238f2ecd3248e777ee6971771f4b9e2342496f354a5d59706359a1377890","51DB9819-CFF2-404A-A239-6235EE05BF64",2639.58130171315,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
107,38.5433606712124,720.207724409906,38.5433606712124,"GB108048001440","East Looe River","5bad3b137e167c4ec32cf8f3b434b038443c66452187a49f7646894b1ed32176","9085E91D-28BE-4AE4-A452-35EDE7F8CF65",2759.48065308403,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
108,40.936992709677,724.351456418793,40.936992709677,"GB108048001440","East Looe River","46906937951944e4f0d30256c3a8bd4940070b6248bc8420060290474d1aa67e","2761F3BD-F547-4183-A150-83E3DF4B4FB2",2760.62838316208,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
109,18.6118304479179,760.383688645407,18.6118304479179,"GB108048001440","East Looe River","555e637838db4f79ff3fb2f894953a1309fe9a6f5d6bfde79a817754378b4547","A57E6B7C-0F16-4F37-AB2D-712728BBD271",2804.55008348388,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
110,17.7424335742835,796.021447391834,17.7424335742835,"GB108048001440","East Looe River","6bc1f7d15446131e79da243e64e649c39c74542d5080a14cf1d831192ccadd14","6295DF50-3B56-441F-9112-B84F91B2E492",2845.80851601641,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
111,18.3162121243546,736.802579817972,18.3162121243546,"GB108048001440","East Looe River","85d901e5f79a0c70f232605c55605ccc6b9536a43c3171e4a07ef0e46a47c6f1","09A880A5-98A3-4C1C-827A-ECBFC8F9BCC0",2847.40248574352,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
112,17.7424335742835,796.021447391834,17.7424335742835,"GB108048001440","East Looe River","aef1ac826eb461038b8b2a274abaa594dd398ae6ebf5f24375919cc1a47f2658","DC2E232B-42FF-4414-BBA0-1DE89661F7A4",2860.48115892504,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
113,19.7921167504991,772.552026292072,19.7921167504991,"GB108048001440","East Looe River","c18924a24131dd060aa4ceea160a5744800cb1fe936c486b30b321153660d26b","1F3523FC-282D-4F55-AFF0-9EAF4B9764B5",2857.48556444935,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
114,5.2720472655115,835.238194085732,5.2720472655115,"GB108048001440","East Looe River","9b223ca499511ee0bd7898da7dcfe92b4b0810f3c8184dc3506d0c1a3dd20786","E4BF2DFB-58EF-4E1C-8ADD-713AB260587E",2887.75520281147,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
115,21.4413635537822,813.540046486515,21.4413635537822,"GB108048001440","East Looe River","9f2440bf6d0612b6f9dd974ac7a8c95f63385deb0f1d6eb8b07debe4da261ab8","052FB007-7C8F-4FDD-BD77-3DFF8B6FC579",2895.13533974112,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
116,21.4413635537822,884.798528036377,21.4413635537822,"GB108048001440","East Looe River","2fcb4b8ee8b18472c21b5463d8cfa9afc1634204494fe34f912435b76c9460c0","ABE48053-21AF-4D22-AEFA-7603B0ED6DA3",2935.86514972788,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
117,4.29361316262102,930.406658502916,4.29361316262102,"GB108048001440","East Looe River","d57950ac33f67a4cd964b94678d22ce068b99c7b471e1e7ede5a4239dfa44fc3","DFA74188-80F7-48A6-9900-EB4E133E71FA",2963.1099726465,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
118,19.8905793880917,1073.99180674704,19.8905793880917,"GB108048001440","East Looe River","42d506d8918c499544c84f088f75fe13e12a3d8f8bdd8d8f9417e77da264873d","7EF4B5A1-9468-49FC-AA6F-454F1F53B19F",3004.51275456889,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
119,12.7435537881369,941.431752544699,12.7435537881369,"GB108048001440","East Looe River","348fbbbaf2e493dd35e9c173249bcfb877b93804e66d5738c3c7305ea6fa2d5c","68E4A0A2-F2E2-4B5E-A201-D8974156A070",3034.8619643774,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
120,60.6169734751927,198.375362318046,53.7052892946368,"GB108048001440","East Looe River","f7368a9953a7b4926f5648fb89755ac36d83747fca5b3c395a53226056feaba6","B40B9362-79E6-4A58-9852-7C1DBF30D22E",2203.55497683739,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
121,48.6017303685615,122.643520711326,48.6017303685615,"GB108048001440","East Looe River","e132c74bbc72904f18f282b6d238b48a1bb00dcb1e3d0072d116ada30e67075a","46505B9C-1CE1-49BC-A442-E0DD886D0117",2207.67757190369,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
122,15.3614068375701,1751.29226325218,15.3614068375701,"GB108045008750","Lower Clyst","6f58ed404367d34b8727d84d14fce0e3e5bc43e34b38af3331465894fb5ef348","80E9FFD4-597C-4ACA-B6BA-6162EE8095AE",11603.2572961308,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
123,13.7947511144712,1722.85953444592,13.7947511144712,"GB108045008750","Lower Clyst","531f15f4530090351240b47e5d88d8f78cde3899aab5a8bdfbc963c925397ab8","4C300701-3C78-4E3E-ABB5-3BBA681824F6",11599.723967665,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
124,19.900079156369,1188.75028363664,19.900079156369,"GB108045008750","Lower Clyst","a118e9ce1fb7b30c12343b8f491d8597761c4b29ba237359f3001b1dc001a3fb","97C0E6A3-6B37-46C2-A41F-64D7EA7CA7BC",10722.3240942942,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
125,19.3737346457268,1367.43600299287,19.3737346457268,"GB108045008750","Lower Clyst","b43a941c52a74a889923360fa5ead6f7fa63732c565145bbce019723dab9e754","422FC0E9-14F3-42F4-B2B7-4C78326A38DC",10442.5740440751,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
126,19.0229821272676,1416.1856013373,19.0229821272676,"GB108045008750","Lower Clyst","a35a9cd1015a5cb74afc487c2b1a5dce40c764c703e03d3376c9197811aec33c","BE8280AE-FE18-4D4C-90D8-FD2796ED0F48",10706.750623422,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
127,29.9060698097294,806.30872043799,29.9060698097294,"GB108045008750","Lower Clyst","1331f68e772b990c93f498c81051d326b056df1ca19c65892f107d8f45344cc8","E483D0CD-3E4F-47D8-8641-11E3166BB0F4",10314.0079343213,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
128,8.50239924340937,1716.28547676682,8.50239924340937,"GB108045008750","Lower Clyst","9b2b1dd8eb49c3a2e3f2af515f27c46d493f7d1585c77ba8c21d48b7228d3d43","B1ECD7CA-DF59-40F1-8FCF-492B2A95F571",11253.7481608333,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
129,18.5002996499226,1722.85953444592,18.5002996499226,"GB108045008750","Lower Clyst","932b1371bde86bb846b0e04bac2295bd41a45b336e8f962ab257cb256034eb85","56BD8547-360B-41FB-B867-40DB4A8E4976",11142.0189174107,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
130,29.9401736052819,393.804003366567,29.9401736052819,"GB108045008750","Lower Clyst","d8ebb6cfde3d5c48ea2fa7f2300c0af333fc9ca33839b44184dea5913bcca265","9266E97A-FE9A-4ABB-80C4-04B07CDB839A",10016.6435506184,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
131,19.6540606848959,524.319567178183,19.6540606848959,"GB108045008750","Lower Clyst","51cec59f60597d95fbf31a6e29dd4a0868fc65ef80a52cba844ccbe1f9680859","A4C46B8D-D464-4D62-9D79-564293DB9DAF",10009.1740961117,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
132,225.468768066625,87.5540390282334,87.5540390282334,"GB108045009050","North Brook (East Devon)","6b47e5370eeec94793f8c29c8499acc6dfc6a20f10855b04f26ae52c29065f0f","CDDA3093-20CC-4221-A163-63E6C8FC2386",12911.7264358439,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
133,3624.66116055949,79.1825562901067,79.1825562901067,"GB108045009010","Kenn","57bdf758462f1f6303c43129d120914154faff33ecefc116a85c699a5bfb7775","8FBB4B1B-F0A3-4E6F-A942-11187B0F78AD",1439.78172703433,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
134,3155.80072942759,69.4198996599019,69.4198996599019,"GB108045008910","Dawlish Water","03d4df8b92a52deae7f2e21fffef33c89a037e4f05ed004718cd35e0343eeeb0","27D6AFF0-450A-4A9B-B91F-5606195A8B09",1377.29968287334,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
135,3682.20868505785,79.1825562901067,79.1825562901067,"GB108045009010","Kenn","2b39ca0214ad8a6553966c70e9cabd4e608f4a554cf8ef83c121aa5567b8fdc1","D21BA44C-188F-40BD-8CD5-A43E51B2A8F7",1374.43126144851,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
140,6.84838974849245,966.610672931966,6.84838974849245,"GB108046005350","Aller Brook (Teign) - Lower","cc5bd873d084704015c30d5dd4c2fc2efd41bf38897f2b16649b5b2372d7e041","F2D73DBE-925A-4015-8260-B1F0AFF1537B",6093.92829129452,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
141,6.48121955634466,864.91534814239,6.48121955634466,"GB108046005350","Aller Brook (Teign) - Lower","67d84900d73f66f35469e33a7669f22a26598eb8f05bce228e60e078b75eeaf4","341126C9-96FD-4062-B8AF-51913A51B8BD",6027.2706016435,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
143,1011.32344730963,71.1180612866139,71.1180612866139,"GB108046008350","Dart","3c1db366f6ebf08bb7ff36c5afc19385231639d798b233d14d60e809ff01bd2f","2593A0BF-88E6-496C-87DA-1BFC70228307",8761.41777749274,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
